"","Compound name","Floxed-ND1","Floxed-ND2","Floxed-ND3","Floxed-ND4","Floxed-HF1","Floxed-HF2","Floxed-HF3","Floxed-HF4","cKO-ND1","cKO-ND2","cKO-ND3","cKO-ND4","cKO-HF1","cKO-HF2","cKO-HF3","cKO-HF4"
"72","3-Aminoisobutyric acid",0.00016046190647482,5.8848438095238e-05,0.000113684270462633,0.000213747462121212,0.000211811776198934,0.00023465435272045,2.22044604925031e-16,0.000104161875,0.000181083115942029,0.000182382061068703,0.000213038285714285,0.000133150579710145,0.000194418822393822,0.000704068160919542,0.000582434782608696,0.000309083789682539
"73","3-Aminopropane-1,2-diol",7.12858273381296e-05,2.22044604925031e-16,2.73430427046263e-05,2.22044604925031e-16,9.04709591474245e-05,8.96835834896808e-05,4.0411324110672e-05,0.0001293565234375,4.35034601449275e-05,2.22044604925031e-16,2.22044604925031e-16,3.0001865942029e-05,2.22044604925031e-16,3.75960727969349e-05,2.22044604925031e-16,4.64274603174602e-05
"74","3-Dehydrochenodeoxycholic acid-1",0.0002733548046875,0.000278924417670683,0.000393010039840637,0.000279217392120074,0.000257746348623853,0.000212620161870504,0.000166220244821092,0.000163927064056939,0.000265836128364389,0.000243417387218045,0.00027178,0.00022321847985348,0.00115908299610895,0.00262229300970873,0.00102088648409894,0.000133693162055336
"75","3-Dehydrochenodeoxycholic acid-2",2.22044604925031e-16,2.1787951807229e-05,2.22044604925031e-16,2.22044604925031e-16,8.5336495412844e-05,0.000133874100719425,2.92012617702447e-05,2.22044604925031e-16,2.22044604925031e-16,5.26890789473684e-05,2.22044604925031e-16,2.22044604925031e-16,0.000364075369649805,0.000988971650485435,0.000407526660777385,4.28891106719368e-05
"76","3-Dehydroshikimic acid",2.74021942446044e-05,2.46126285714285e-05,1.5331512455516e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.54940760869565e-05,1.06947900763359e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"77","3-Deoxy-D-manno-2-octulosonic acid",0.000274644712230216,0.000216281561904761,0.000239669145907473,0.000226942746212121,0.000175086731793961,0.000145161744840525,7.57769367588934e-05,0.00010922916015625,0.000224703623188406,0.000177601374045802,0.000267038209523809,0.000197444637681159,0.000185319652509652,0.000126325325670498,0.000152913162055336,0.000183976289682539
"78","3-Guanidinopropionic acid",9.90845323741009e-06,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,9.5970476190476e-06,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"79","3-Hydroxy-3-methylglutaric acid",5.56187949640289e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.000390636820603908,0.000466349662288929,0.000178023913043479,0.0006251277734375,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.000257606621621622,0.000171986398467433,0.000215615494071147,0.000213267916666666
"80","3-Hydroxyanthranilic acid",8.96685251798563e-06,1.05820952380952e-05,7.05466192170818e-06,8.13685606060604e-06,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,7.82833984375e-06,7.59663043478261e-06,8.53612595419849e-06,1.27100380952381e-05,6.90932971014492e-06,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.07168849206349e-05
"81","3-Hydroxybutyric acid",0.000328443075539569,0.000256377199999999,0.000917606423487543,0.00145548210227272,2.22044604925031e-16,0.000159162645403377,0.000114703458498024,2.22044604925031e-16,0.00159626355072464,0.014089499408397,0.000311930666666666,0.00166371610507246,2.22044604925031e-16,0.000257465632183909,0.000241374861660079,0.000128322222222222
"82","3-Hydroxyhexadecanoic acid",5.683681640625e-05,3.58402610441768e-05,4.19241235059761e-05,3.36753658536584e-05,5.51306055045871e-05,0.00014679428057554,0.000100843201506591,4.77533274021352e-05,7.58196894409938e-05,4.91167481203007e-05,8.89775636363637e-05,4.26797069597069e-05,0.000287694357976653,0.000248774893203883,6.54352473498233e-05,6.45433794466404e-05
"83","3-Hydroxyphenylacetic acid
p-Hydroxyphenylacetic acid
p-Anisic acid
Mandelic acid
o-Hydroxyphenylacetic acid",0.00014611309352518,0.000149811409523809,0.000717129092526689,0.000330140662878787,0.000465404973357016,0.000510746566604126,0.000416888517786562,0.00023097841796875,0.000359719836956522,0.000277000076335878,0.000276429942857142,0.000322866322463768,0.000319458011583012,0.000483065919540231,0.000662747332015811,0.000508365396825396
"84","3-Hydroxyproline",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.47840497335702e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"85","3-Hydroxypropionic acid",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.00168831454706927,0.00131337808630394,0.00118492302371542,0.00181535701171875,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.000984696964285712
"86","3-Methoxy-4-hydroxyphenylethyleneglycol",5.28881474820145e-05,2.08219619047619e-05,3.8074946619217e-05,2.90952272727272e-05,2.22044604925031e-16,1.12944090056285e-05,2.22044604925031e-16,2.22044604925031e-16,4.48437137681159e-05,3.56170610687024e-05,2.22044604925031e-16,1.84841847826087e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"87","3-Methoxytyramine",1.53986690647482e-05,1.72000571428571e-05,1.99414234875445e-05,1.85121401515151e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.09956640625e-05,1.64126630434783e-05,1.19375e-05,2.08554285714285e-05,1.14848550724638e-05,9.7219111969112e-06,1.59181609195403e-05,1.11155533596838e-05,1.08281349206349e-05
"88","3-Methoxytyrosine
3-(3,4-Dihydroxyphenyl)-2-methylalanine",1.43701618705036e-05,1.64039238095238e-05,1.78597153024911e-05,1.61593181818181e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.49460688405797e-05,1.06292748091603e-05,1.50165523809523e-05,1.17151630434783e-05,2.22044604925031e-16,8.24509578544063e-06,7.97936758893282e-06,2.22044604925031e-16
"89","3-Methyladenine",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.000104102042628774,0.000175088536585365,7.13926877470357e-05,8.67415625e-05,2.22044604925031e-16,2.30737022900764e-05,2.14683428571428e-05,2.22044604925031e-16,2.61773552123552e-05,4.62751149425288e-05,2.22044604925031e-16,0.000125190992063492
"90","3-Methylcytidine",0.000108659820143885,0.000111676019047619,9.28011209964412e-05,0.000139257727272727,1.03209413854352e-05,1.25010131332082e-05,7.26537549407116e-06,6.73056640625e-06,0.000104540108695652,0.000122727270992367,0.000284008019047618,9.05276630434782e-05,9.89656370656371e-06,5.81890804597702e-06,8.53515810276681e-06,8.88128968253966e-06
"91","3-Methylguanine",8.92339928057556e-06,1.24729523809524e-05,1.19945907473309e-05,1.39698863636363e-05,7.46827175843695e-05,5.03016697936209e-05,5.55067391304349e-05,4.130123046875e-05,9.19505434782608e-06,2.22044604925031e-16,1.8387619047619e-05,8.15302536231884e-06,5.86419498069498e-05,3.69845785440614e-05,7.74118379446641e-05,0.000100772063492063
"92","3-Oxo-4,6-choladien-24-oic acid",9.544212890625e-05,0.000160575321285141,0.000178520278884462,0.000165720844277673,0.000128430770642202,0.000129144694244605,0.000183634915254237,0.000131819199288256,0.000190196004140787,6.65203947368421e-05,9.58580545454546e-05,0.000246134725274725,0.000190695175097276,0.000397482893203883,0.000253669240282685,0.000143559822134388
"93","3-Oxocholic acid-1",0.0019219284765625,0.0013570233935743,0.00518482199203187,0.00192848896810506,0.022681187706422,0.0234364984532375,0.0274690968173257,0.0150852837010676,0.00138154685300207,0.00109928116541353,0.000631351345454546,0.0014795,0.00574682768482489,0.00874944493203882,0.0221142432508834,0.0102462732806324
"94","3-Oxocholic acid-2",2.22044604925031e-16,2.22044604925031e-16,6.9696593625498e-05,0.000130417861163227,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.000179994782608696,2.22044604925031e-16,2.22044604925031e-16,7.37581684981684e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"95","3-Phenylpropionic acid",0.000251745665467626,0.000270098342857142,0.000442532508896797,0.00166136299242424,0.0001108543339254,0.000113152251407129,8.93291304347827e-05,9.77621484375e-05,0.000110168913043478,0.00215226734732825,0.00168249721904761,0.00112207365942029,0.000121592200772201,0.000218458965517242,6.33383794466404e-05,0.000122401567460317
"96","3-Phosphoglyceric acid",0.000304873345323742,2.22044604925031e-16,0.000120367633451957,0.000837581950757574,2.22044604925031e-16,0.000126476529080675,2.22044604925031e-16,2.22044604925031e-16,0.000569439637681159,0.00182464845419848,0.000711517504761903,0.000717522210144927,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"97","3-Ureidopropionic acid",1.46592086330936e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,4.14304085257549e-05,0.000118669343339587,3.22369169960475e-05,6.0318828125e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.22761050724638e-05,3.71694594594594e-05,5.42630842911878e-05,2.97875889328064e-05,8.56312499999998e-05
"98","3β-Cholic acid-1",0.00015917474609375,0.000124313072289157,6.01503984063745e-05,0.000279315609756097,0.00159546143119266,0.00252814598920864,0.004453916346516,0.000744649270462632,0.000197017287784679,0.00050021447368421,0.000223609218181818,0.000448183681318681,0.00129829488326848,0.00724506722330096,0.00443041171378092,0.000401292648221344
"99","3β-Cholic acid-2
α-Muricholic acid-2",0.0022498828125,0.00137054540160643,0.00507548109561753,0.00387886328330205,0.00395976357798165,0.0075552940467626,0.0103958749340866,0.00159050578291815,0.0039082266252588,0.00638042913533834,0.00324520712727273,0.00565972177655677,0.0333162482295719,0.0478659324466018,0.0329783784805654,0.00568867656126483
"100","3β-Hydroxy-5-cholestenoic acid-1",5.709791015625e-05,7.07626506024098e-05,2.22044604925031e-16,3.71443339587241e-05,4.1128e-05,9.14545323741009e-05,2.22044604925031e-16,2.22044604925031e-16,0.000126721759834368,5.86461278195489e-05,5.69569454545455e-05,9.37210989010988e-05,0.000139375680933852,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"101","3β-Hydroxy-5-cholestenoic acid-2",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,6.1511743119266e-05,0.00018102309352518,0.000170227683615819,0.000139757669039146,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.000445910038910505,0.00028964108737864,0.000393670300353357,0.000107022351778656
"102","3β-Hydroxy-7-oxo-5-cholenoic acid-1",0.0007525816015625,0.000755367269076307,0.000686211633466135,0.000826191407129454,0.000955349229357798,0.00139665449640288,0.00131824060263653,0.000667691797153024,0.000592312795031056,0.00149696562030075,0.000348112109090909,0.00116113983516483,0.000819169591439687,0.000672147864077669,0.0011238030565371,0.000571371758893281
"103","3β-Hydroxy-7-oxo-5-cholenoic acid-2",0.0046778819921875,0.00563964883534138,0.00475648314741036,0.00887476365853656,0.000621049100917431,0.00066458307553957,0.000797538964218454,0.000173357153024911,0.00437129643892339,0.00416120496240601,0.001666754,0.00348102695970696,0.00174453330739299,0.0050713689514563,0.00326584780918728,0.000533539308300396
"104","4-(β-Acetylaminoethyl)imidazole",7.05035791366908e-05,6.61298476190474e-05,0.000146826334519573,8.79041666666665e-06,2.89172291296625e-05,4.11305440900562e-05,1.49260276679842e-05,3.3580859375e-05,1.21117572463768e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.80208301158301e-05,4.50521647509579e-05,2.52084782608696e-05,2.2268115079365e-05
"105","4-Aminosalicylic acid",8.20634352517987e-05,6.57981142857141e-05,5.14148220640569e-05,8.41787878787877e-05,1.43749378330373e-05,8.42701688555345e-06,2.22044604925031e-16,1.2309375e-05,4.70957789855072e-05,4.8600324427481e-05,8.15345714285712e-05,5.55203623188406e-05,1.00517953667954e-05,1.93503256704981e-05,1.64549802371542e-05,8.23234126984125e-06
"106","4-Androstene-3,17-dione",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.000143276165137615,0.000290002535971224,0.00025535627118644,0.000124588612099644,6.23785507246377e-05,2.22044604925031e-16,7.67090545454546e-05,2.22044604925031e-16,0.000403149280155641,0.000337715145631067,0.000261603604240283,0.000111554861660079
"107","4-Guanidinobutyric acid",3.14202338129497e-05,2.22044604925031e-16,2.7706512455516e-05,2.87730681818181e-05,0.000185423641207815,9.27158161350842e-05,0.000106420849802372,0.00020125123046875,4.36682427536232e-05,1.02858778625954e-05,1.34197333333333e-05,1.98374637681159e-05,1.46895945945946e-05,1.16772605363985e-05,5.44066205533598e-05,0.000162681527777777
"108","4-Hydroxyphenethyl alcohol_-H2O",7.72685611510793e-05,9.0893295238095e-05,6.60363345195729e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,8.75836594202898e-05,2.22044604925031e-16,2.22044604925031e-16,2.98176268115942e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"109","4-Methyl-2-oxovaleric acid
3-Methyl-2-oxovaleric acid
2-Oxohexanoic acid",0.000710684496402879,0.000930795504761903,0.000231952633451957,0.000306864488636363,0.000321823676731794,0.000309112795497185,0.000487359920948617,0.00044727205078125,0.000322691449275362,0.00015901856870229,0.000342798171428571,0.000260458876811594,0.000430731872586873,0.000878650862068967,0.000455135276679843,0.000787819900793649
"110","4-Methyl-5-thiazoleethanol",2.22044604925031e-16,4.7602857142857e-06,6.70772241992882e-06,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"111","4-Methylaminobutyric acid
5-Aminovaleric acid",0.00048536938848921,0.000544862190476189,0.00107325145907473,0.000636373333333332,0.000632459946714032,0.00138803983114446,0.000301795533596838,0.00073271431640625,0.00185552115942029,0.000298077671755726,0.000312347542857142,0.000586065253623188,0.00108349832046332,0.000648758946360155,0.00158845126482214,0.00167035037698412
"112","4-Methylpentanoic acid
Hexanoic acid",7.16193705035973e-05,2.22044604925031e-16,7.86882384341636e-05,0.000136824791666666,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,6.58642028985507e-05,0.000502994198473284,0.000229533885714285,0.000142178804347826,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"113","4-Methylthio-2-oxobutyric acid",2.85040287769785e-05,2.72821142857142e-05,2.22044604925031e-16,2.22044604925031e-16,1.06375310834814e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.58060727969349e-05,2.22044604925031e-16,1.25268452380952e-05
"114","4-Oxohexanoic acid",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,5.7780935114504e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"115","4-Oxopyrrolidine-2-carboxylic acid",8.0455485611511e-05,9.55540571428569e-05,4.92174733096085e-05,0.000207309867424242,0.000500370461811723,0.000543775272045027,0.000365414664031621,0.00034581451171875,5.53845108695652e-05,0.000288233320610688,0.000162536857142857,0.000199771938405797,0.000125434015444015,0.000460443295019158,0.000249365375494072,0.000418922579365078
"116","4-Pyridoxic acid",0.000334287589928058,0.000291934723809523,0.000279470177935943,0.000311756609848484,5.61397335701599e-05,4.43448592870543e-05,4.11179249011858e-05,8.07371484375e-05,0.000288357989130435,0.000247480496183207,0.000285571219047618,0.000213641630434783,4.29149034749035e-05,9.94372413793105e-05,9.30729644268776e-05,7.55973015873014e-05
"117","5-Amino-3,4-dihydro-2H-pyrrole-2-carboxylic acid",1.11107913669065e-05,1.15109333333333e-05,2.22044604925031e-16,1.14373295454545e-05,4.23437655417407e-05,4.27675797373357e-05,2.86850790513834e-05,3.813390625e-05,1.21776630434783e-05,1.48809923664122e-05,8.69379047619045e-06,2.22044604925031e-16,2.22044604925031e-16,1.28015900383142e-05,1.34180434782609e-05,3.82878174603174e-05
"118","5-Amino-4-oxovaleric acid",2.54954316546763e-05,1.24231809523809e-05,1.39110854092527e-05,1.85121401515151e-05,1.9730674955595e-05,2.46857786116322e-05,2.22044604925031e-16,1.64844921875e-05,2.23614311594203e-05,4.36454580152673e-05,2.47265142857142e-05,1.99910144927536e-05,1.38163706563707e-05,2.09677969348659e-05,2.22044604925031e-16,2.22044604925031e-16
"119","5-Hydroxy-2-indolecarboxylic acid",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,4.12863949275362e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,4.98915057915058e-05,2.22044604925031e-16,2.22044604925031e-16,3.90139484126983e-05
"120","5-Hydroxyindoleacetic acid",0.00103064821942446,0.00127628005714285,0.000953599946619216,0.000713064696969696,0.000393639769094139,0.000287773133208254,0.00015322628458498,0.00041450916015625,0.0010118939673913,0.000267127958015268,0.000377109276190475,0.00074216777173913,0.000381778416988417,0.000864909252873565,0.000368846660079052,0.00033947117063492
"121","5-Hydroxylysine",8.62064568345325e-05,6.62957142857141e-05,5.66356049822063e-05,4.41154356060605e-05,6.34691474245116e-05,4.06840900562851e-05,3.02661264822135e-05,3.885375e-05,4.67826992753623e-05,4.13233587786261e-05,4.67109904761904e-05,3.60974456521739e-05,1.83571428571429e-05,2.42816091954023e-05,2.92378656126483e-05,4.73174404761904e-05
"122","5-Hydroxypentanoic acid",0.000317089370503598,0.000193324,0.000517565569395017,0.000420773579545454,3.11491474245116e-05,4.40325703564727e-05,2.16835177865613e-05,3.82623828125e-05,0.000703162282608695,0.000604860916030536,2.22044604925031e-16,0.000351152717391304,6.61311583011583e-05,0.000166251704980843,0.000221127786561265,5.14784523809523e-05
